text,label
됐어.,6
네?,5
 아니요 집에서 폰뱅킹으로 했는데 실수를 해서요,2
감사합니다. 뜯어봐도 돼요?  뭐에요? 무거운데?,7
 그러면 얘기 해요. 어떤 얘기 할까요?,6
그렇다고 안 틀면 큰일 나요. 사람 잡는 더위에요. 아주.,6
미안해 현우야. 엄마가 내일 아침에 요 앞에 맛있는 김밥집에서 김밥 사줄게. 음료수랑 과자는 뭐 먹고 싶어? 지금 편의점에 사러갈까?,4
그래. 그러자. 너 따라와.,0
무슨 인턴이 됐다네?,4
아 상식이죠.,3
네.. 근데요... 할아버지가 자꾸 어디로 데려갈려고 해요.,2
그런게 어딨어? 내가 무농약 채소로 사는데.,6
해진이는 아직 어리잖아. 하면 또 금방 될거야. 해진이는 영어 좋아해?,4
어. 요새 이렇게 국제 커플들이 하는 연애 채널이 많아졌어.,7
앞으로 은퇴 얘기는 꺼내지들 말아. 어차피 내가 은퇴해도 너한테 경영권 안 물려줄거다.,6
누나는 혹시 몇 살이세요?,1
음.... 너 같이 자란 거.,1
근데… 쌤 프로필에 여자친구 아니에요?,4
 뭐가 좋겠어.,7
다행이네. 독서실 또 따로 다닐라면 돈 들텐데.,7
아니야. 엄마도 이모 엄청 걱정해. 나중에 이모 어떻게 먹고 사냐고.,4
"그래, 예비 사위는 언제쯤 인사 올거니?",7
 네?,0
"이대로 무책임하게 무대에 올랐다가  관객 평점이 낮아지는 것보단.. 미리 말씀을 드리고, 얼른 대역을 찾는 게 낮지 않을까..",4
스무 개…,4
"아, 진짜 맹세할게. 다음 주에는 무슨 일이 있어도 가져다 준다, 진짜로.",6
네. 감사합니다.,7
알겠어.,0
어이구 입맛 살아가지고. 누나 진짜 힘들겠다.,6
 진짜? 반 애들 전부 스마트폰 있어?,5
너 쥐띠였어? 어쩐지 부지런하더라니.,5
여기 특별반이 있다고 들었는데요.        저도 거기 바로 들어갈 수 있나요?,2
아직도 정신을 못 차리겠어요. 방 안에 들어서는 순간 머릿속이 새하얘져서...,4
철학은 무슨 얼어 죽을 놈의 철학이야!,0
삼촌 근데 취직안해?,6
노파심에 당부하는거야. 알았지.,2
응. 벌써 양수가 터졌대!,5
아빠가 말했지. 아침마다 운동을 꼬박꼬박 해야한다고.,0
그 때에는 여자가 결혼하면 일을 계속 할 수가 없었어.        그리고 애를 가지니까 배도 이렇게 불룩 나오고.       그러니까 모델 일은 못 했지.,4
" 평소에는 공부하라고 애들 놀러오지도 못하게 하고, 왜 생일파티는 꼭 집에서 해야 돼?",6
아 오늘 속이 좀 안좋네.,6
약속 좀 미루면 되지. 너는 하나밖에 없는 동생 면회도 못 가?,0
뭔데?,5
엄마. 저도 태몽이 있었어요?,7
그거 내가 인터넷으로 받은 지도야.,1
저 한자 잘 모르는데....,4
음… 태권도나 복싱 같은거?,5
장관후보자가 대학원 때 논문 표절했다고 난리났던데요.,6
"그럼, 할아버지도 오십대에요?",1
"언니가 집 나간 건, 맞으니까.        엄마도 아빠도, 아무도 언니한테, 집 나가라고 하지 않았잖아.        엄마아빠가 언니한테 나갈거면, 독립 해야 된다고도 말했잖아.",6
다행이다.,7
…………..왜 그래 갑자기?,5
그것도 나쁜 거 아니야. 괜찮아. 지금 더 고민해봐.,7
삼촌 취직준비 열심히 하고 있어.,1
죽? 죽 좋지…,7
음...만화볼 때요!,1
"지난 번에 아드님 취직하셨을 때도, 감사헌금 많이 하셨는데 또 이렇게.",7
그래. 언니 그동안 고생 많았다. 이제 경로당도 다니고 맛있는 것도 먹고 해야지.,7
알았어. 가져와봐.,0
그러니까 왜… 또 현주랑 싸웠어?,5
네. 저는 수업들이 너무 재미도 없고 따라가기도 힘들어요.      저는 미적분을 제대로 안 배워서. 수학적인 부분도 너무 어렵고요.,6
근데 우리 엄마는 놀이공원 싫대.,6
냉장고 보니까 삼겹살 있던데 그걸로 김치찜 해줄까?,7
"아.. 뭐 별거는 아니에요. 아, 별거라면 별건데.",1
야!,0
하지 말라고 말렸는데요... 제가 갔어요 혼자. 그리고 변호사 아저씨가 왔어요.,2
맞는 것 같아요. 그 집에 아저씨 한 명 혼자 살잖아요.,5
덕자 아줌마가 멋있긴 하지.,7
"그래도, 내가 보기에 불편해서 그래.        이렇게 두고 어떻게 가?        이렇게 몸이 성하지 않은 사람을 두고.",0
 아니요! 싫은 게 아니라 제가 진짜 해도 되는 건가 싶어서.,5
부정하면서 은근히 옹호하네.,5
헐? 아까 아침부터 밥 못 먹은거야?,5
그래서 말인데요 선생님. ,2
너 엄마 더 좋아하지?,6
"야 그러면, 차라리 쌈빡한 걸 먹자.",1
아… 괜찮아요. 저는 그냥 친구만 만나고 갈거라서…,7
아빠는 일 때문에 쓰는거고~,6
왜 햄버거를 먹었어. 집에 반찬도 있는데 밥 먹지.,0
그런 생각은 좋은 생각인거 같아요.,7
근데 나도 축구 하고 싶다. 심심한데.,6
왜 한숨이야?,5
할머나 나 요 앞에서 아기고양이를 봤어!,7
 지금이 타이밍인가?,2
무슨 말이에요 그건?,5
부장도 맨날 나한테 소리 질렀어.,3
네. 본인이 수강 하실건가요?,7
지금 회기에 있는 데 한번 가볼까?,7
헐... 오늘 아침부터 뭐 했는지 찬찬히 떠올려 봐. 그러면 기억나지 않을까?,5
"난 좋지! 토요일도 좋고, 일요일도 좋아!",7
"아빠랑 아저씨들은, 바다에 나가서 화장실 어떻게 해?",4
어머어머 그럼 소개팅으로 만난거야?         어떤 사람이야? 얼마나 됐어? 나이는 어떻게 돼?,6
"그랬군요.. 저도 여기 바로 근처 살아요, 언니.",7
아니야. 엄마가 무슨 거짓말을 쳐.,5
마카롱?,1
아. 어려운 책이라서요.,7
진짜? 이번 깍두기도 잘 됐어?,7
한달 진짜 짧다.,4
"아무리 그래도, 요만한 봉지에 반도 안 들었는데?",3
그래서 니가 생각하기에 니가 가진 재능이 뭔 거 같아?,6
애기집? 왜? 문 다시 열라고 해.,5
"그래. 나리는 동굴 천장에 매달려서 이무기를 관찰했어.       그랬더니 이무기가 낮 동안에는 동굴 안에서 잠만 자는거야.        이무기는 낮 동안에는, 잠만 쿨쿨 자다가,       해가 지고 나서야 일어나서 먹이를 찾아 헤멨지.",7
나? 외로울 게 뭐 있어. 맨날 손님들 오가는데.,6
"그 쪽 세탁물 안에 있던 곰돌이 그려진 티셔츠, 그거 저번에도 세탁기에 처박혀 있던 거 제가 똑똑히 기억하거든요.",3
모르는 척 하시겠다?,6
 ...응…… 핸드폰? 핸드폰은 왜?,5
지금도 노인정 나가면 할아버지들 많다.,1
"그래서. 누군데, 누군데.",5
뭐?  요놈의 시키가?  너 엄마가 저번에 컴퓨터 사줄 때 뭐라고 했어. 금방 벌어서 갚는다매?  그거에서 까 이시키야.,6
그럼 언니가 도와줘.,0
11만 원이라고 했었죠? 제가 살게요.,1
혹시 주로 이용하시는 교통 수단이 무엇인지 알 수 있을까요?,7
"아니긴 뭐가 아니에요. 아니, 진짜 어이가 없으려니까. 지금 제가 이깟 콩국수 한 그릇 값이 아까워서 지금 이 난리인 줄 아세요?",0
 무슨 소리야. 이런걸로 뭘 헤어져.,5
그러셨구나… 저희는 매니저급으로 일할 사람 구하는 건데 아시고 오신거죠?,1
네 학생 이름은 뭐에요?,7
네….,1
죽을 수.. 있다는 건가요?,6
네. 근데 그것 빼곤 진짜 다 괜찮은 사람이에요.,7
그래 그럼! 다음에 설거지랑 청소랑 내가 할게. 오늘 좀 부탁해.,7
일부러 그런 게 아니야? 너 정말 오늘 나한테 먼지나게 맞아 볼래?,3
그건 그거고.. 아무튼 안돼.,0
형도 그렇게 이상해졌어? 기억을 못 하는 거 아니야? 아빠도 맨날 다 까먹잖아.,5
부모님은 아예 안 오시고?,5
"아빠, 엄마 사랑해?",0
"아니, 아빠랑 주말에 회 먹을까 하는데 여자친구도 오라 그러면 좋을 거 같아서.",7
그래서 뭘 할줄 아는데?,7
귀신이?,5
대박. 싸네.,5
뭐 이런 걸 아끼냐...,0
아…. 고객님.. 이해를 제대로 못하신 거 같은데요.. 제가 저번 주 금요일 고객님 방문하셨을 때 약관 보면서 같이 충분히 설명을 드렸거든요.,1
그럼 그만 하면 되잖아.,3
"아냐, 아빠가 괜히 재밌어서 무서운 얘기를 한건데, 시골 가면 재밌는 일도 얼마나 많은데?",7
"어, 너무 이상하잖아. 근데 그 여자가 술을 그렇게 마시는데 내가 어떻게 안마셔. 나도 같이 마셨지.",6
 왜 그런 말을 해?,1
이거 마지막으로 쓴 거.. 엄마야..,3
뭐??,5
우리는 이제 지하철 타는 게 공짜잖아.,1
음.... 아니 그건 아니지만.... 그래도 난 나눠주고 싶은데?,6
근데 너 CC잖아. 괜찮겠어? 과에서 계속 마주쳐야 되는데.,1
나로 만족해 나로! 바닐라면 됐지 무슨 초콜렛에 딸기까지 탐내?,0
그건 별다줄.,7
그건 그렇지만… 그게 뭐 우리 맘처럼 되나?,6
 이 시간에 아리랑 고개라...,6
그게 무슨 소리야 갑자기?,5
사장님… 뭔지도 모르는 걸 냉장고에 넣으시면 어떡해요.,3
아 여기 화장실이 조금 먼데…,4
진짜 어려운 문제에요.,4
 약속!,7
"다른 건 하나도 손 안 댔어. 깡마른 화초 하나 있길래, 그거 내다놓은 거지.",2
시간을 돌릴 수도 없고... 몰라..,6
아니야. 난 맛 없어.,6
네.,5
동아리? 대학교 동아리는 활동 많이 해야 되지?,1
"죄송합니다. 제가 일을 시작한 지 얼마 안 돼서, 이름들이 어렵네요.",5
나는 삼계탕이 낫구만. 너 삼계탕 먹을거면 밖에서 먹고 아니면 집으로 들어가,6
에~~ 속아놓고 거짓말 한대요~ 진짜 리얼하지 않았어?   성현아! 성현아!,7
너만 가만히 있으면 아무도 몰라! 아무도 모른다고!,6
회원님. 수영은 자기만의 호흡으로 하는 운동이에요. 조급해 하지말고 나만의 호흡을 길러봐요 우리.,5
너 혼자 탄 거니?,7
 나 진짜 너무 놀랐단 말이야.,4
불법은 아니죠.,6
 엄마. 그렇게 막 쏘아붙이면 기분이 좀 나아?,6
"엄마 친한, 종숙이 아줌마 있지?",4
어쨌든요. 궁금하시면 저희 엄마한테 물어보시던가요.,6
엄마 나 로보트 장난감 사주면 안돼?,4
"아직 안 했지. 하라고 날아오긴 했는데, 할 시간이 어딨어. 좀 정신이 없어야지.",4
서준이 이제 아가 아니잖아. 서준이 똥쟁이야. 재미없어.,6
아무 것도 안하는데 얼굴이 왜 그 모양이야?  너 지금 화장하니?,7
그거.. 핸드폰 쓸 수 있는 시간 늘려달라고.. 얘기해준거 있잖아.,7
짐만 쏙 빼서 나간다고?  ...여행을 누구랑 가는데?,6
아니야. 할아버지 걱정 하지마.,6
그 와중에 재미도 없는 게 문제지.,6
"알아요, 나 같아도 그 상황에 처하면 패닉에 빠질 것 같아.",6
저는 선생님처럼 선생님이 되고 싶어요.,7
그래. 그래. 그래라! 하하하,7
지금 다섯시…,6
그런 소리 처음 듣는데…,7
아까 수업 시간에 얘기했었잖아. 너 진짜 마음 있으면      유사모 애들이랑 같이 가자.,7
그럼. 할아버지는 우리 민규가 얼마나 예쁜지 모르겠다.,7
결혼? 무슨 벌써 결혼을 해.,5
그렇지?,7
 이러니까 기영씨가 질렸구나?,7
소화가 어떻게 안되는데요? 매 끼니마다 그러셔요?,4
아니야. 내가 해주면 다 맛있댔어.,0
그치. 무섭지…,4
맞아. 그냥 사는 거야. 어쩔 수 없이.,4
아 그거. 다 먹어서 치웠지?,5
78년생이요. 커뮤니티 하는 사람 치고는 나이가 좀 많죠.,6
근데 인간적으로 너무 맛이없어.그냥 라면 먹는 게 나아.,6
나는 그게 너무 이상해. 사람은 누구나 다른 사람이 자기를 함부로 얘기하면 화가 나잖아.,6
할머니 하나도 안 힘든데? 슈퍼 갈까?,1
아… 제가 책보는 걸 좀 좋아해서.,1
"안녕하십니까. 저녁 9시를 책임지는 나인타임 박현지 기자입니다. 오늘은, 지난 주, 자신이 어릴 적 살인을 저질렀다며, 경찰에 자수해 세간을 뒤흔들었던, 최연소 자수범 김도운 씨를 모시겠습니다.  안녕하세요.",1
얼마 전에 여자친구랑 발리 갔다 온 거 아니야?,1
그래. 숙제 뭐 있는데? 학교 숙제 아니며는 학원 숙제?,7
노란색 보석?  그런 반지면 엄청 눈에 띄었을텐데.,1
…. 나 점심 안 먹을려고.,4
아이고.. 저번에 죽은 사람.. 그 사람도 공무원 아니었어?,6
근데 그 삼계탕집... 약간 간이 세지 않아? 간이 센 음식은 몸에 나쁘잖아.,6
아니야. 어제 아빠가 다 먹었어.,1
응. 나도 근사한 영어 이름이 가지고 싶어.,7
응? 뭐가?,5
말숙이 소식 들었어?,1
기분 나쁘게 왜 그런 농담을 해?,0
네... 알았어요. 그럼 상준이가 놀린 게 잘못한 거네요. 나쁜 것도 아닌데.,0
저 다름이 아니라 그 날 가족 여행을 가야 해서요.,4
그러게. 그래도 말을 듣는데 울컥 했어.,4
"여보, 요새 서준이가 통 나랑은 말을 잘 안 하려고 드네.",6
어! 핸드폰 바꿨네?,5
나는 엄마 힘들게 하기 싫은데. 엄마가 나 때문에 안 힘들었으면 좋겠다.,4
 아아 나 어제 늦게 잤다고.,0
너 노래 부르는 거 좋아하잖아. 언니랑 가서 랩하자.,7
"어, 그렇구나. 다행이에요. 저는 혼자라서 고기 시켜 먹기 눈치가 보였거든요. 대신 저 혼자서 2인분 먹을 수 있어요!",7
엄마.,6
할머니… 약속했잖아.,6
뭐라고 써있었는데?,5
"그냥, 사람들이,음... 종교인에게 가지는 어떤… 기대나 편견 같은 게 있잖아.",1
아저씨는 참. 그 때는 여섯 살이었잖아요. 똥 쌀 만 했죠.,6
그럼 에센스? 갈색병 유명하다던데.,1
그런 걸까?.... 그거 본 뒤로 자꾸 안 좋은 상상만 하게 되고. 죽겠어.,4
언제 퇴근해?,7
아니에요!! 호동이를 때린 건 착한 폭력이예요.,0
야 누가 고딩들 노는걸 찾아보냐.,3
어떡해…!,4
 에~ 그거 엄마가 벌써 알고 있는데~,6
"축구선수 되라고 축구공, 스케이팅 선수 되라고 스케이트화를 놓더라니까.",1
아빠는 그런 소리 들으면 무슨 생각 들어?,1
네. 선생님은요?,1
이제 고2. 아주 그냥 사춘기야. 말도 못 붙여.,6
요즘 자꾸 혼날 짓만 골라서 해…!?,0
충전기? 집에 있지.,5
그래도 증거가 있어서 다행이에요.,2
왜 궁금한데?,5
 어 잠깐만. 이것만 하고 가서 먹을게 잠깐만.,1
그런 말 많이 들어요.  할머니가 키워주셔서 그런가?,1
야 그러지마 우리 작은 기쁨은 누리면서 살자,6
알아주니 고마워.,7
형이 뭔 상관인데? 형이 무슨 내 부모님이야? 엄마야? 엄마도 안 하던 짓을 왜 형아가 하는데?,0
"아니, 둘이 싸워서, 연락이 안 되는 거 아니냐고.",6
아 형님. 그런 건 형수님한테 얘기하면 바로 아웃이죠. 그냥 형님 선에서 넣어봐요.,6
점심 시간이요. 제가 어제 점심 시간에 와서 달라고 했는데 내일까지 해주신다고 했어요.,0
네.,1
"아빠가 불편하더라도, 규칙은 지켜야  서로 행복하게 살 수 있다고 그랬어요!",6
그랬는데도 이중으로 받았다고?,3
내가? 내가 언제 우리 엄마 얘길 그렇게 했다고 그래?,5
 응?,5
"야, 25,000원 짜리를 지금, 서른 장이나 사겠다고?        돈이 남아도니?",5
"...재민아, 너 카스트라토라고 알아?",2
농구 좀  하다가  왔어요.,6
뭘 더 어쩌라고.,0
백 번? 너 오바하지마.,3
"어휴. 이제 재인이가 혼자도 아니고, 우리 도준이 빨래 하고,        요리도 하고 그러려면…. 그 정도는 할 수 있겠지요?",3
"어, 우빈아.",5
우와! 일억이나? 가수가 정말 돈을 많이 버는구나.,5
왜? 어제 잠을 잘 못 주무셨어요?,1
그래. 도진이 네가 영화과에 가고 싶다고 했었잖아.,5
"그래? 매니저 오빠는 공연 안 보고, 밖에서 농땡이 피니까.",6
아니야. 너 배고프다매. 죽 먹으면 금방 꺼져.,5
남자들은 진짜 신기하다. 어떻게 그렇게 운동을 하지?,6
"엄마… 꽃가게 정리한지 얼마나 됐다고, 또 일을 하려고 해… 좀 쉬어. 일만 하다 죽을 셈이야?",6
응. 승지 국어 엄청 잘하잖아. 100점 맞았을걸.,7
잘해?,5
형도 차여봤어요?,5
"아, 꼭 아는 집 인 것처럼 리액션 하셔서…",5
이모 목소리가 워낙에 커야지. 잠 다 깼지.,6
라면 먹기 싫으면 니가 해먹던가.,6
아! 블러리.,7
 엄마 그냥 인터넷 해,6
지은이가 제꺼 크레파스 써서요.,4
그러게. 나는 그 소리가 너무 커서 놀랐어.,4
너 왜 여기 있어 집에 안 오고,0
"그럼 선배가 오해할 만한 행동 하신 거네요. 저한테 자꾸 이러지 마세요, 저 헷갈리니까.",6
 나 이거 오늘까지 해야해.,4
어쩌다가 찍힌 건데? 누구한테?,6
그럼 사양 좋은걸로 하나 사야겠네.,2
"무슨 로또를 사. 괜히 돈 낭비하지 말고, 그럴 돈 있으면 나 떡볶이나 사 줘.",1
"네. 뭐 좀 확인하고, 준비물만 챙길게요.",2
제가 세탁기 쓰는 법이랑 빨래 하는 법 알려드릴게요.,7
 응? 나 뭐 좀 본다.,5
오빠 가방에 숨어서 가면 되지 않을까? 나 잘 숨을 수 있는데.,7
이…러고?,5
한번도 안 써봐서 잘 모르겠어.,2
휴... 걔들이 그 교훈 갖고 싶대?,6
네. 그럴게요.,7
 저 무시하세요?,0
 근데… 다는 못했어요..,2
"다민이도 있고요, 그쵸 할아버지~",5
그래. 아유 오랜만이다. 십 년도 넘었지?,7
그럼? 그냥 친구야?,5
남자친구분과 얘기 해보셨어요? 결혼하는 방법도 있고요.,1
아… 싫은데… 네 밤이나 자는거 너무 싫은데… 오늘까지 포함해서 네 밤이야?,6
"네. 일당백이었죠 둘 다. 세형씨는 외국계 기업으로 스카우트되었고, 정재희씨는 MBA 과정을 밟기 시작했다고 하더군요.",1
그렇구나.. 엄마는 다들 그렇게 사주는지 몰랐네.. 지훈이 꼭 갖고 싶어?,5
일단은 무슨 강남에 학원이 하나 있다길래 이번주에 가보기로 했어.,7
"다 큰 애가 무슨 거미를 무서워해? 그리고 거미를 왜 죽이니.          거미가 얼마나 좋은 동물인데. 모기도 잡아먹고, 개미도 잡아먹고.         아주 해충을 다 없애주는데. 얼마나 고마워.",6
응 약국에서 후딱 먹었어 걱정마 너도 어릴 때부터 몸 관리 잘해,6
"냉동실에 사골도 있는데, 사골 먹을래?",1
응…. 내신 완전 망치겠지. 컨닝하다가 걸린거는 좀 쌤통이긴 한데 뭔가 좀 마음이 이상해.,4
응. 다 읽었어?,5
헐. 그게 말이 돼요?,7
  꼭 뭐 알고 얘기하는 것처럼 그래~?,7
아빠가 가져올게. 기다려봐.  자. 손. ,1
아… 감사합니다.,7
"말고, 다른 거 없어?",1
지훈이 이모 보고 싶었어?,7
아까 폰이 울리길래 봤는데 ‘꾸꾸까까’라고 사랑한다던데.,0
지금? 시간이 좀 늦지 않았어? 그래도 매형이 부르면 나가 봐야지.,5
어. 맞아. 내가 알고 있기로도 그렇게 하는거 맞아.,7
여보...,6
"좀 힘들긴 한데, 그래도 어른들이 다 잘 챙겨줘서 좋아요.             간식도 많이 먹을 수 있고!",7
"근데, 변소에 붙이기엔 좀 부담 되는 크기의 포스터 아니였어?",6
너 지금 하는 일이 우습냐?,6
 그..그래요? 주원씨 사회생활 잘 못하네.       이럴 때는 무조건. 어떤 나이든 상관 없이. 스무살 같다~ 라고 하면 돼요.,6
요즘 끓는 점이 좀 낮아지셨네 어머니가~?,3
"아니 내가 왜 몰라도 된다는 거예요? 나도 이 가족이고, 이 이혼 당사자 아니야?",0
진짜로. 엄마한테 물어봐.,0
오 그렇게 생각하니까 또 나쁘지 않네. 저번에 봐둔 신발 사는 데 보태야지.,7
너가 숨겨 놓은 거 아니야?,0
네. 콜라 한 잔 시켜 놓고 지금 세 시간 넘도록 앉아서 자꾸만 쳐다봐요.,2
"그럼 간호사한테 식사를, 소화 잘 되는 죽 같은 걸로 해달라고 얘기 해 놓을게요. 계속 그러시면 얘기 하셔야 돼요?",4
와… 엄청 대단하다. 유학파시구나. 삼촌 보통은 집에서 뭐하셔?,5
짜장면 싫어? 그러면 치킨 시켜 먹을까?,7
무슨 맛이긴 그냥 커피맛이지,1
120만원이요….,1
"아니. 우리 손자도 중 3이거든. 근데 걔는 완전 꼴통이야. 학생은 막 한자어를 능수능란하게 쓰네. 나는 사실 전국 삼 대 순대국집인 줄 알았다고 해서, 우리 손자 같은 놈인가 했거든.",6
니 형편을 생각해. 니 형편을. 사무실에 커피 있을 거 아니야? 그거 마시면 되지.,3
응? 냄새가 나? 오늘 아침에 샤워도 하고 머리도 감았는데?,5
갑자기 무슨일이래?,7
음… 가족을 꾸리는게 중요하구나.,5
"형, 이거 그 총도 있어? 요번에 새로 나온거?",1
"응. 그래서 그 때 이후로 승아가 자기는 이제 남자 절대 안 만난다고        그렇게 노래를 부르더니, 결국 또 다른 남자 만나서 잘 사귀고 있어.",6
그럼. 우리 명수가 성적이 안나와서 걱정이 이만 저만이 아니야…,5
은후씨는 가만 보면 진짜 사람이 괜찮은거 같아,7
 어 선배 어쩐일이세요? 저 기억하세요? 저 경수 맞아요.,7
"예전에,어떤 형이 와서 누나랑 결혼한다고 했었는데.",6
네? 갑자기요?,5
근데 과거시험을 어떻게 부정행위를 해요? 그거 다 주관식 아니었어요?,5
그게 어딘데?,1
아 손수건에 선생님 이니셜이 박혀있어요?,5
지훈아. 영어 공부하기 힘들지?,4
여드름 좀 나면 어때? 니 나이 때 여드름 다 나는거야.,5
물론 피곤하긴 하지.. 그래도 어린이는 일찍 자야 쑥쑥 크는거야.,7
그럼 제가 고기사서 한번 갈게요.,7
"아유, 몰라 그만해 무섭다.",2
냄새? 무슨 냄새? 엄마는 안 나는데?,5
모기에 엄청 물렸나보네.,6
좋아서 그러는거야.,7
무슨 실험해야 되는데?,1
"그래. 그래서 엄마랑 나랑 산장 호텔에서 잘 때, 창문 열어 놓고 자서 다음날 감기로 엄청 고생 했잖아.",4
그냥. 이것저것 다 해요. 국어도 배우고 수학도 배우고. 영어도 배우고요.,1
아니. 택시기사 때문에.,6
응응. 약은 먹었어?,5
짠~!,7
그러니까 이 양반이 피식 웃으면서 이게 더 빠른 길이라는 거야.,0
 효진아 너 담배 폈니?,5
진짜요?,7
"그래도 영감 죽고, 2-3년은 김치 가지러 한번씩 왔었는데, 김장 안 하고부터는,  안 와.",4
 그냥 할머니 보고 싶어서요.,1
혜민이가 이렇게 칭찬해주니까 할머니가 자꾸만 요리하고 싶네?,7
또라…이?,2
밥 먹기 전인데 무슨 케익이야.,1
당신은… 내가 무슨 당신 시다바리야?       당신 술 마시고 오면 콩나물국이나 끓이게?,0
 어이구. 어이구. 그러면 진작에 고모한테 그렇게 말하면 좀 좋아?,0
"네, 사장님.",5
네..?,2
당연히 기억하지. 너 의사 됐구나!,7
"네, 왜 그러세요?",5
현준이?,5
왜 남의 핸드폰을 보겠다는 거요?,6
"아니, 누나 진짜로 차리라는 게 아니라..",2
과몰입에 하고 나면 그 뒤로 집중 하기 어렵고 하잖아? 그런 것도 막아주고.,1
뭐든 안 하는 거 보다야 낫지. 그래도… 10년 넘었으면…,7
그래서 결혼 못 시킨다고 했지.,4
모든 운동들이 약간씩 중독성이 있으니까.. 그래도 좀.. 고민해봐야겠다.,2
가자 가자.,1
무섭긴 해? 너 진짜 인생 종치고 싶어?,3
그러고 나니까 너무 허해서…,4
"동생이 괜히 동생이고 어리니? 너가 언니니까 더 양보하고, 챙기고 배려해야지. 평소엔 어른 대접 해달라면서 꼭 철 없게 굴 거야?",0
 너 솔직히 지금 마르크스 생각 안나서 그렇게 대답한거지?,7
나가 새끼야.,6
대리님 혹시 일부러 그러시는거에요?,0
안녕하세요.,1
" 김 과장님, 제가 장담하는데 그런 식으로 선물 골랐다가 아내분이랑 백 프로 싸움 납니다. 옷처럼 취향 타는 선물은 웬만하면 아내분한테 물어보고 고르도록 해요. 경험에서 우러나오는 조언이니까 새겨 들어요.",1
 하아.,0
날 왜 줘. 나는 무서워서 칼 못 써.,2
에이. 무슨 파티야.,7
오빠도 이빨 썩었어?,5
그래? 무슨 학원인데?,1
"아, 제가 궁금한 사람이 있어가지구요.",1
 그래?,4
 밖에서 이러지 말라니까.,7
"아니, 요즘에는 전자담배라는 게 있거든요.",1
그래? 그 나이 때는 조심해야 돼.,5
백프로네.,0
넌 지윤이 기억 안 나지? 김지윤.,1
지금 당신 하는 짓이 꼬장부리는 게 아니면 뭐야? 어린애같이 떼쓰고 있잖아.,6
"진수 엄마랑, 진수 둘 다.",0
정말요?,7
열난다고? 감기 걸렸어요?,5
그렇겠지? 아.. 빨리 찾고 싶다~,7
"사람이 아무리 변해봤자, 본성은 안 변해.",1
"나는 고등학교 끝나면, [정 칼국수]에서 일 할 거야.",1
뭐라고?!,0
 아 뭐야…,6
할머니는요.,0
이건 쉬운건데? 할머니 ‘닭’자도 쓸 줄 모르지?,2
뒷집에 마산댁은 아들내미 보러 서울 갔다네.,1
근데.. 매화주는 뭐야?,5
"아니고, 그 웹 드라마 제작하는 업체.",1
저는 이모 걱정이 되서 그렇죠.,2
어머 정말이에요? 수학을 안 다니는데 그렇게 잘 한단 말이에요?,5
아직 안 먹었어.,7
맞어. 그럴 거 같아. 우리는 근데 진짜 행운아 인거 같아.,7
엄마. 나 배고파.,4
어머님이 다 이리저리 생각해보고  너 좋으라고 하시는 거야.,4
그러니까. 그래서 못 하고 있는 거야. 애들 땜에.,4
다낭? 그런데 신혼여행하는 젊은애들만 가는거 아니야?,5
"네. 아무래도. 집안 얘기 하다보면,        할아버지 얘기가 제일 먼저 나오더라고요.",7
근데 그런 얘기 하면 아주 난리들을 쳐. 요즘엔 결혼을 늦게 한다잖어.,6
너 빌려간 100만원 언제 갚을거냐?,0
약간 중국식 요리 같은 거 파는데야. 멘보샤랑 뭐 나가사키 짬뽕 같은거.,7
아니에요. 선생님 탓도 아닌데요..,5
남자가 이런 걸로 어떻게 우냐?,6
열 명 넘으면 절반 이상 일어났다는거야?,5
" 나는 니가 펜션한다고 했을 때, 솔직히 이렇게 잘될 줄 몰랐다?",6
"강인이 너, 태권도 배우지. 거기서 사범님이 안 가르쳐줬어?",5
그래? 그런 게 다 있어?,5
몰라. 모퉁이 지나서 뛰어가니까 그 아저씨도 사라졌어.,2
저 한 500 정도요.,2
내가 하는 말마다 잘 들어줘서 고마워.. 나도 당신한테 그런 사람이 될게.,7
그래서 다른 소리 하지 말고 그날 누구 만난 건데 왜 화장하고 나간거야 빨리 말해 봐.,0
실제로 인류세를 정의하는 항목 중 하나가 플라스틱 지층이래.,3
 응. 그게 너무 싫었어.,6
내가 엄마 몰래 용돈 모아둔 걸로 치킨 사줄게... 갈비맛...,7
"으휴, 무슨 소리야? 그게.",7
설마... 누나는 안 하지?!,6
정치판이 그런 게 뭐 하루이틀인가요.,5
"왜, 그 실내에서 노 저을 수 있게 해주는 거 있잖아. 로잉머신이라고. 몰라?",1
다른 거? 흠… 노인정에 나가서 친구들도 만나고 그러지?,4
잘 봐. 택수 그리는 거 보여 줄게.,7
안 돼. 엄마한테 혼나. 뭐라도 먹어야지.,2
밥 먹을래?,1
"고맙다 야. 그리고 다음에 나도 반찬 하면, 좀 갖다줄게.",7
내일 야근이 벌써 확정 됐어?,4
요즘 땀이 이상하게 많이 생기긴 해. 갱년긴가?,4
엄마는 중학생이 성인인 줄 알아? 중학생은 아직 보호받고 보살핌이 필요한 나이야. 왜 나를 성인 취급해!,6
안 돼. 너 축구 못 하잖아.,6
어. 걔네 엄마가 우리 문자한 거 보고 노발대발하셨대.,4
정말요?,5
미안해…,6
아마 할 수는 있을 텐데… 그건 나 혼자 하러 갈거야.,7
