,label,text
13248,0,아빠 똑바로 봐.
13249,7,아 그러셨어요? 그러고보니 고객님 얼굴이 낯이 익네요. 언제 사셨는데요?
13250,7,네. 여기요.
13251,6,엘리베이터엔 있지. 로비쪽에 없다는 말이었지.
13252,6,얼마나 걸리는데?
13253,6,지연아.. 니가 그러면 언니가 학교에서 창피해지지 않겠어?
13254,5,여기 메밀 소바도 있어요?
13255,4,아니야.. 나도 분명히 물 잘 줬는데… 엄마 화분들 두는 곳에 똑같이 뒀는데…
13256,6,그럼요. 세월은 공평하잖아요.
13257,1,네.
13258,4,"없지. 결혼하기 전에는 어머니가 다 해주셨고,        결혼하고는 와이프가 다 해줬는데."
13259,1,네. 아직 누가 그랬는지는 모르겠어요.
13260,1,찬장? 찬장 어디를 말하는 거야. 통 안 보이는데.
13261,6,아니요. 엄청 배부르다니까요. 더 못 먹어요. 무슨 밥을 삼인분씩 주세요.
13262,1,"예, 제가 요 앞까지 데려다 드릴게요."
13263,7,다음부턴 어떻게 할거야?
13264,7,근데 쌤은 뭐 약속은 없어요?
13265,1,네. 초기 비밀번호는 무조건 0000이거든요.
13266,5,강아지별이요?
13267,7,그러게. 이것도 인연이구나. 민주 사진도 보여줄까?
13268,7,"예, 그래요."
13269,6,"니가 그냥 내가 보고 싶어서 급작스럽게 내려올 애가 아닌데. 니 동생은 그런 애가 맞는데, 너는 그런 애가 아니야."
13270,6,아 이제 환청까지 들리나….
13271,6,사람의 일이란 그냥 노력한대로 된다 이 말이야.
13272,7,더 들어봐.
13273,6,근데 진짜 처음부터 관심 있었다니까?
13274,0,CCTV? 내 차에 무슨 CCTV가 달려 있어?
13275,5,누구?
13276,0,그게 왜 쉽지가 않은데?
13277,1,그랬더니? 애들이 뭐래?
13278,2,아 그거 어제 더워서 독서실 두고 왔는데…
13279,6,올해 니가 몇 살이지?
13280,6,"그래도, 요즘 누가 이런 구멍가게엘 와요."
13281,7,와.. 선생님 예능신 붙은 거 아니에요? 어떻게 타이밍이 그렇게 돼요?
13282,4,"그래, 선생님이 얼른 가 봐야겠다. 알려줘서 고마워, 지은아. 참, 다른 애들에게도 말해 줘. 재동이 놀리지 말라고."
13283,7,그럼 진짜지.
13284,1,삼십 퍼센트요.
13285,2,민지가 취한 거 얼마나 싫어하는 지 몰라서 그러냐. 그새 까먹었지.
13286,7,과자랑 피자는 몸에 안 좋다니까. 그럼 엄마가 계란말이 해줄까?
13287,1,아…
13288,6,공부를 스물 여덟까지 해야 돼?
13289,5,헐. 뭐야…
13290,7,수학 저도 못했어요.
13291,7,아이구 착하네 우리 딸.
13292,7,얼른 직장 잡아서 일 해야지. 할아버지 빨간 내복도 사주고.
13293,0,그러니까. 내가 무슨 헌팅 술집에 다니는 것도 아니고.
13294,6,"아니요, 중학교 때는 전교부회장 한 번 했었죠."
13295,5,예수사랑해서 예랑인가?
13296,0, 아빠! 나사 이가 다 나갔다잖아.
13297,7,엄마 닮았지.
13298,1,내용 알려주면 안돼?
13299,6,초코 케잌 먹었으면 됐지 치즈 케잌까지 먹을려고 해?
13300,6,맞아.. 동료를 죽인거지..
13301,6,가라지 세일 하는 거야.
13302,6,"응, 그랬었는데, 그 새 다른 계를 들었나봐."
13303,5,"그래? 요새는 데이트하면, 만나서 뭐하니?"
13304,6,아아. 그럼 대화가 길어지잖아. 울고 불고 욕하고.
13305,7,"그래. 할머니가 먼저 한 번 그려볼게. 지은이도 따라서 같이 해보자, 알았지?"
13306,7,설명하는 거 좋아하면서 왜 그래요? 맘껏 해주지.
13307,6,"거기, 좀만 더 가면~ 항구에, 즉석에서 고등어를 회쳐 주는 할머니들 있다던데."
13308,4,"영어 학원이요. 학교 갔다가 바로 가야되는데, 밥을 못 먹었어요."
13309,0,"아니, 결혼식 비용도 우리가 하기로 했잖아."
13310,7,어머 너무 예쁘겠다. 재은씨 닮으면 너무 예쁘겠어요.        어머. 요즘 재은씨한테 일을 너무 많이 줘서 어떡해.        이제라도 알았으니 오늘은 너무 무리하지 말고 칼퇴근 해요.
13311,5,아줌마 거지에요?
13312,7,장난 아니었죠. 앗! 쌤 저 약속에 늦어서. 번호 주세요! 언제 같이 점심이라도 먹어요.
13313,1," 어? 어 나야. 응 용두동 그 투룸 있잖아. 어어 그 얼마전에 부엌 리모델링한, 거기 지금 비어있나? 거기 지금 볼 수 있어? 열쇠 자기한테 있나?"
13314,6,부산으로...
13315,6,알았어. 얘기는 해볼게.
13316,7,"응, 이거, 레몬차야. 레몬이랑 꿀 넣고 재워서 푹 끓인 거란다. 너 목 아프다고 했었잖아. 그럴 때 이거 먹으면 목에 아주 좋아. 아픈 게 가라앉을 거야."
13317,0,아니. 그 사람이 먼저 화내고 제 숙제 막 찢어버리고 욕하고 그랬어요!
13318,2,아 정말요? 몰랐습니다. 다시 확인해볼게요.
13319,6,지난 설 때 보고 이제 본거잖아. 영민이가 이제 몇 학년이지?
13320,0,아우! 시끄러. 그놈의 결혼은 맨날… 으휴!
13321,5,뭐?
13322,7,"그럼, 거실 벽에 있는 커다란 액자 있잖아? 그것도 할머니가 그린거야."
13323,2,에이… 내가 그래도 체면이 있지… 머스마들한테 어떻게 부탁해.
13324,6,엄마 늦는데… 의리없게 우리끼리 맛있는거 먹는 건.. 난 싫어.
13325,7,네. 사이즈는 얼마로 드릴까요?
13326,1,네. 화이트도 앞에 일곱 분 정도 대기 있으세요.
13327,0, 뭐 하고 놀았는데. 밧데리는 미리미리 충전해놔야지.
13328,2,감기 아니면 뭐지?
13329,6,걸어오면 엄청 편한데...
13330,5,어머 검도?
13331,6,이렇게 집에서 기 다 죽여 놓으니까 내가 뭘 할 엄두가 안 나는 거야.
13332,6,"아, 그런 알바생들은 좀 나이가 어리지."
13333,5,"이거, 옛날 껌이랑 불량 과자들이랑."
13334,0,여기 내 책상 위에 있던 거 다 어디갔어?
13335,4,에휴. 너네 아버지 고집 쎈 거 우리 다 알지. 너가 고생이 많다.  근데 무슨 일이야. 고모가 듣기로는 진학 문제 때문이라던데.
13336,0,그 녀석들이 그랬어? 알았어. 언니가 당장 놀이터 가서 그 놈들 그네 타고 있으면 그네 부셔버린다.
13337,6, 음… 한 번 볼게요. 연봉이 어떻게 되신다고 했죠?
13338,6,이거야?
13339,6,어휴 이게 무슨 냄새야?
13340,4,"예. 미국으로 이민 갔다가, 지금 아버지가 편찮으셔서 잠깐 들렀어요."
13341,4,그래. 더 열심히 해야지. 나는 못 죽지. 우리 아들딸들 생각하면은….
13342,6,뭔데. 어떻게 사야 되는데.
13343,0,"그게 … 그건 아니지만, 그래도 제가 일부러 그런 건 아니란 말이에요. 저라고 사고 치고 싶어서 그랬겠어요? 애들이 맨날 시비를 건단 말이에요."
13344,6,뭘 맞춰봐 니가 말해
13345,3,"야, 내가 무슨 죄가 있냐! 나 혼자서 낚시 가는 것도 안 된다는 거야?"
13346,6,엄마. 생활비만 해도 한 달에 100은 쓰는데.
13347,5,그래? 난 이렇게 봐야 보여.
13348,2,응. 사위도 이제 아주 은퇴를 했거든.
13349,1,"폐가라는 배경을 제외한다면,  어린이들이 어울려 노는 평화로운 모습이 그려지는데요,  그런데, 어떤 사건이 발생하게 된 거죠?"
13350,7,네.
13351,7,음. 같은 과였는데.. 동갑이고. 제가 많이 좋아했죠.
13352,0,근데 내가 수학 시간 끝나고 가보니까 이미 딴 애한테 체육복을 빌려준거야!
13353,0,큰오빠 노트북은 후지잖아.
13354,6,생으론 못 먹어 독 있어서.
13355,6,응. 뭐가 문제야?
13356,4,그럼 더 좋은 거 아니야?
13357,6,"어, 니 그냥 갈 길 가라. 한 대 치기 전에."
13358,0,그렇다고 지금 가면 안 되지. 그동안 기다린 게 있는데.         있어 봐. 내가 조감독한테 말 좀 하고 와야겠어.
13359,6,뭐 하느라 이렇게 늦었어?
13360,6,그럼 뭐 일이 지저분해지는거죠.
13361,0,제가 그냥 시킨 것도 아니고. 배달료 지불했는데. 이런 소리 들어야 하나요?
13362,2,"엄마도 보이고, 아빠도 보이고.."
13363,7,아빠? 영광이네.        근데 어쩌지. 아빠는 엄마랑 결혼했는데.
13364,5,헐! 종이 스케치북이네.
13365,6,아니야. 그건 오해야. 나도 상대방 기분 생각 많이 해.
13366,0,솔직히 까놓고 말해서 운동화가 한 켤레 밖에 없는 사람이 어딨어?
13367,7,"아 네, 어머니 혹시 펜도 있으세요..?"
13368,6,이 앞에 새로 하나 생겼는데. 거기 오늘 오픈이라 엄청 세일한대.
13369,4," 아니, 딱히 무슨 일이 있어서 그런 게 아니라…그냥 너무 힘이 들어."
13370,3,네… 그럼 금액은… 어떻게 되나요…?
13371,5,스페인?
13372,7,알았어요. 천천히 집 다녀와요.
13373,7," 그렇지 화통하게 밀고 나가는 소리, 너도 낼 수 있어!"
13374,2,"네. 지도에 찾아보긴 했는데, 근데 너무 어렵더라고요. 길이 좀 복잡하던데."
13375,5,"화력발전소… 아, 그래서 지금 물의 흐름이 막힌 것 같은 느낌이 드는구나. 지금 보면 기운이 흘러야 하는데 다 증발하고 있어요."
13376,3, 세상에! 뭐라고? 아무리 배가 고팠어도 그렇지 어떻게 베이컨을 생으로 먹어! 미쳤나봐. 희수야!
13377,7,아 진짜 감사합니다. 아침에 너무 급하게 들어오느라.
13378,6,아니. 테레비에서 미가박스를 간다 미가박스를 간다 그러는데 미가박스가 뭔지 모르겠어서.
13379,4,음... 한 놈은 30대... 한 놈은 20대...
13380,6,금요일마다 격주로 특별활동 하거든? 그거 신청할거야.
13381,1,"진짜? 그런데 다니면, 연기도 좋아져?"
13382,7,차량 대수를 좀 늘려줬으면 좋겠다구요.
13383,4,그렇구나... 나는 들어야할지 고민이네.
13384,6,"아니, 아직까지 그 얘기야? 자넨 참 그놈의 고정관념이 너무 심해서 문제라니까."
13385,1,제가 몇 가지 물을 건데요.
13386,2,"잘 기억은 안 나는데, 누나 뭘 했나봐요."
13387,4,"에이. 요즘은 말이 취미지, 제 2의 인생 같은 거야. 이래저래 포기했던 것들, 늦게나마 도전해 보는 거지."
13388,5,공항에서 어떤 노인이 버스 표 끊는 법을 몰라서 집에 못 가고 있었대.
13389,7,네. 할머니요.
13390,5,그거 할부 원금이 15만원이야? 너무 싸다.
13391,2,"어휴, 경수가 고모 허리에 올라서면 고모 죽어."
13392,1,어. 재경이.
13393,1,개당 이천원.
13394,4,무슨일 있는 건 아니지?
13395,7,원래 대학 다닐 때부터 밴드도 하고 그랬잖냐.
13396,6,애들은 소풍 간다고 다 엄청 좋은 옷 입을텐데.        저는 그런 옷이 없단 말이에요.        평소에 입던 옷 입고 가면 애들이 무시할텐데.
13397,7,그치? 아. 이모 너무 힘들다.
13398,6,상식이랑 다르다고.
13399,1,[부두의 사랑]? [소도시의 사랑법]?.
13400,6,노트북…? 지금 있는건 고장났어?
13401,3,저도 다시는 그 쪽 뵐 일 없을 것 같네요.
13402,7,에이. 나이 많다고 선생님이라고 하는거 영 쑥쓰러워…
13403,5,그런데?
13404,6,니가 너무 많이 먹으니까 그렇지. 이번에도 너희 엄마것까지 다 뺏어먹어서 배탈난거 아니야?
13405,7,예뻐서 좋아해요?
13406,6,너 핸드폰으로도 게임하냐? 진짜 못말린다. 그렇게 매일 게임하면 너 공부는 언제 하고 친구들이랑은 언제 뛰어 놀아.
13407,7,그렇게 물어보니까 웃기다. 악마의 편집 생각나.
13408,5, 정말이니? 왜 그렇게 생각해?
13409,5,컵라면? 흠… 끼니를 함께했으면 그건 얘기가 달라지지
13410,6,왜?
13411,7,혜민이가 할머니 붙여줄래? 여기 손목에.
13412,7,우리 강아지. 아빠 닮아서 참 다행이야.
13413,0,나 너랑은 더 할 말 없다. 부모 불러!
13414,1,"요즘 이런 데 나와보면, 젊은 친구들이 정말 많다니까."
13415,0, 이놈에 거울을 다 없애버리던지 해야지. 거울 보면 예뻐져?
13416,3,학교는 다 언덕에 있죠.
13417,5,"아…저번에 한 번, 딱 한 번, 방에도 들어가 봤어."
13418,6, 서류만 많이 썼지. 최종까지 간 건 처음이야. 
13419,7,그래. 신난다! 오랜만에 같이 걷네?
13420,3,왜 그런데? 꼴사납게?
13421,6,이미… 끝난거 같아 우리 사이는.
13422,7,요즘 방탈출 많이 감.
13423,7,"이 선생님, 이번 중간고사 출제는 다 끝내셨나요?"
13424,4,하…. 나는 너무 갑작스러워서… 나는 너무 당황스럽고. 뭐라고 말해야 할지 모르겠다 정말…
13425,4,아이고 허리야.
13426,6,진짜 대박 대박 대박. 미쳤나봐. 완전 변태 아니야. 이거 얘기 해야되는거 아니야?
13427,4,됐어 몰라.. 묻지마.
13428,6,….그래서. 아빠한테도 얘기를 했어?
13429,3,어차피 손님 아무도 없네요!
13430,7, 짜잔! 놀랐지~~~
13431,0,그래도 그만 하라고 하면 그만 하는거야.
13432,6,나 학교 자퇴할래.
13433,5,우리 집 밖에서 난 소리 맞아? 옆집 아니야?
13434,6,헐 엄마 말넘심. 내가 아빠랑 똑같다니.
13435,1,"아니, 그런 게 아니라…"
13436,7,영어 나만 어려웠던 거 아니지? 나 시간 모자라서 열 문제인가 그냥 3번으로 쫙 밀었음.
13437,6,"환절기가 뭐냐면 … 아이고, 머리가 너무 아프다. 엄마 전기장판 좀 켜 줄래? 잠깐 누워야겠어."
13438,7,저 실례가 안된다면 질문을 좀 해도 될까요?
13439,7,그럼 학교 끝나고 일로 도망 와. 언니가 연유라떼 만들어줄게.
13440,7,그럼. 비싼 미국 과자도 있단다. 너 미국 과자 먹어봤니?
13441,4,자기야 오늘 우리 사먹자.
13442,1,하 선생님은 운동 하시는 거 없어요?
13443,0, 그 자식이 저랑 저희 엄마를 어떻게 대했는지…       형사님은 모르시잖아요.
13444,2,진짜 죄송해요.. 저희도 될 줄 알았는데 이게 일이 이렇게 됐네요. 죄송합니다.
13445,1,네.
13446,7,놀리는 거 같아… 말하는데 진심이 하나도 안 느껴져.
13447,0,내가 사달라고 한 거 아니다? 자기가 좋아서 사준건데.        그리고 까짓거 헤어질 때 다 돌려주지 뭐. 내가 뭐 받으려고 사귄 것도 아닌데.
13448,6, 장을 안 봐서 이거밖에 없다. 이거라도 마셔. 아님 물 주까?
13449,6,"이미 애들한테도 다 얘기 해놔서, 애들은 벌써 엄마 따라 간다고 하더라."
13450,1,우리형이야.
13451,7,그럼 서비스 줘야지. 내가 여기 단골인데.
13452,6,아니 형님 답답한 소리좀 하지마시구유. 뭔 불을 싸질러유.
13453,6, 어이구~
13454,7,정말요? 제가 복이 많아요? 어머 어떡해. 감사합니다. 앞으로 제가 잘 될까요?
13455,7,아이고... 세상에. 사탕은 할머니가 사먹으면 되는데..
13456,1,그래. 잘 알고 있네. 근데 왜 뛰어다녔을까?
13457,1,그럼 발레리나라고 쓰면 되겠네!
13458,4,"그건 그렇지. 평소에는 이제, 애들 좋아하는 영화 보러 다니고."
13459,1,"응, 나 유치원에 있는 그림책에서 봤어. 호주에 캥거루도 있고, 양도 있고, 소도 있어."
13460,5,"아, 예… 안녕하세요."
13461,5,"그 사람이랑은 상견례까지 했는데, 왜 결혼 안했어?"
13462,1,다른 애들은 액괴 안해?
13463,6,처음엔 궁금하지도 않았는데... 지금은 너무 궁금해..
13464,7,그래 이놈아. 그렇게라도 칭찬 받아야겠니?
13465,4,네에. 괜찮아요. 이제 적응했어요.
13466,7,"엄마, 엄마 미용실 갈 일 없어?"
13467,3,저 옆 동네 영화관에도 없어? 자리?
13468,1,급하게 땡기기엔 좋죠.
13469,7,재밌어?
13470,1,"그래, 그건 그렇지. 근데, 내가 시급 올려줄테니까. 너 개강하고 나서도 계속 좀 일을 해보면 어떨까?"
13471,0,어른한테는 공손하게 말해야 되니까.
13472,6,너가 먹지도 않는 갓김치 타령하니까 생각이 나잖아. 너도 키 크려면 김치도 먹고 해야지. 나이가 몇 살인데 아직도 김치도 안 먹니?
13473,5,한곡에 500원이야? 우와.. 이거 신기하네.
13474,3,니가 알아서 잘 챙기긴 개뿔. 제수씨가 안 챙겨주면 아무것도 안하지?  너 무슨 운동 하는 것도 없지?
13475,7,우와… 대단하다. 언니는 친구들이 진짜 다양한 일을 하네..
13476,3,잘한다 잘해. 너 어제 기억은 나?
13477,4,네. 같이 있었어요. 워낙에 오래 아프셨어서 계속 가고싶다고 힘들다고 하셨었어요.
13478,5,부탁? 무슨 부탁인데 갑자기 이렇게 아양을 떠는 거야?
13479,2,내가 매일 백 장 씩 그려 주기로 했으니까. 너가 매일 나한테 만원 씩 줘야 하잖아.
13480,5,오는 길에 만수 아저씨 만났어요.
13481,5,지금? 너도?
13482,5,땅 팔린 사람처럼 웃고 있잖아.
13483,7,그러게? 그럼 그냥 웃기기만 한거야?
13484,1,"그게 무슨 소리야. 전산 입력이 잘못됐다든가, 그런 문제 아니야?"
13485,6, 제가 버린 거 아니라니까요?
13486,6,"야, 그만해."
13487,2,지훈아 요즘 학교는 어때?
13488,1,괜찮아. 어차피 나 마라탕 먹어도 그렇게 맵게 해서 먹는 편은 아니야.
13489,4," 하아, 이제 너도 그만 잊을 때가 됐다. 오래했다."
13490,5,뭐…? 누가 그런 짓을 했어?
13491,0,하.. 그게 얼마나 한다고! 똑바로 말 못해!!!
13492,6, 아닌데… 나는 기분이 좋아서 다같이 축하하자는 의미로 그런 거지.
13493,6,아니에요. 그럴수도 있죠 머.. 그동안 감사했습니다.
13494,7,아빠는 아무래도 한식을 더 좋아하긴 하는데 맛있으면 좋아하실 거예요.
13495,5,고모 방 처음 와봐.
13496,6,"뭐.. 선생님이 너희 친구는 아니니까,  친하다는 표현보다는.. 좀 더..  어! 너희 국어 선생님 들어가신다!  선생님도 다음 수업 들어가야 돼서! 가볼게! 얼른 들어가 진영아."
13497,5,너 걔 좋아해?
13498,6, 이거 계산 좀 해줘.
13499,1,"어… 딱히 이전 전과기록도 없는 걸로 봐서, 크게 위험한 사람은 아닌 거 같습니다."
13500,4,아무일 없어.
13501,1,"서류 저 주시고, 저기 의자에 앉아서 기다리세요."
13502,0,너 자꾸 바닥에 뭐 흘리고 더럽게 먹을래?
13503,1,"그래, 그래! 내가 허투루 살지 않았구나 싶었다니까."
13504,5, 뭘?
13505,0,왜 맨날 나한테만 못 됐다고 그래! 형준이가 나 공부하는 거 방해하는건데.
13506,4,아니~ 진짜 내가 잘 할 수 있으니까 강아지 하나만 데리고 오게 해주라
13507,1,근데 돈은 왜?
13508,6,"아줌마랑 이렇게 말싸움 하는 거 진짜 피곤하거든요? 그러니까 그만 하시고 다른 자리로 가세요, 그냥."
13509,2,그럼 부탁하셨던 건 어떻게 할까요? 급하다고 하셨는데
13510,6,싸인펜도 몸에 안 좋은데…
13511,7,저 1년 차요.
13512,5,왜 잔치국수야?
13513,3,"응. 할아버지는 수학을 싫어해서, 대학도 못 갈 뻔했어."
13514,7,"엄마가 가족끼리라도, 돈 관계는 철저해야 한댔어."
13515,7,그런 게 부끄러워~? 우리 딸 다 컸네!
13516,6,아닌 거 같은데...
13517,7,뭐 늘 화목하기만 한 건 아니지만..
13518,2,그랬는데 볼일을 보고 나와보니까 할머니가 안 계신 거야. 그래서 이상하다 하고 그냥 잤거든.
13519,0, 이거 보여요?
13520,2,내 생각이랑 니 생각이랑 같은 거 맞지…?
13521,5,근데 왜 친구들이에요?
13522,7,참나.. 뭔 소리 하나 했네.
13523,0,근데 그게 우리 회사에 맞냐는거지.. 주로 개인 업무 위주로 돌아가는 회사에서 파티션을 다 떼버리고 서로 책상을 훤히 들여다 볼 수 있게 됐으니..
13524,7,"그래, 그럼 좋겠네. 와이프랑 여행도 가고 할 거 아니야?"
13525,7,고마워요.
13526,5,어! 켜졌다!
13527,6,너 너무 바른 말만 한다고 바른게 아니야
13528,6,나 결혼 하실 때도 난리 였어. 양가 현금예단 500은 해드려야돼. 나는 이모들 명품백까지 하나씩 다 돌렸어.
13529,7,"아, 네. 알겠습니다."
13530,1,도둑 잡았으니까 뭐 돈값은 톡톡히 했네요.
13531,7,응. 이마에 맺힌 땀방울까지 볼 수 있게.
13532,6, 애기할래.
13533,7,일어났어?
13534,7,돈 좀 있던데 제가 손 하나도 안 댔어요. 다른 사람이 가져가지 못하게 지켜준 거잖아요.
13535,6,뭐? 쪽을 줘?
13536,7,거참… 재밌구만. 특징을 아주 잘 잡았어.
13537,7,그래. 할머니 셋째 언니야.
13538,6,같은 남자로써 형님은 솔직히 조금은 이해 하시잖아요.
13539,6,아 왜 몰라. 다 알지.
13540,7,약 잘 드셨네요. 수치가 아주 좋아졌어요.
13541,1,너희 엄마는 자기가 집중을 하는 것 외에는 다른 거를 신경을 못 쓰는 애였어.
13542,1,몰랐네.
13543,1,그건 그렇지.
13544,0,"아우, 진짜 재수가 없으려니까…!"
13545,0,그것부터 빨리빨리 처리해달라고.
13546,4,"아빠는 회사 갔고, 엄마도 회사 갔어요."
13547,6,"너 왜 사람을 환자 취급하니, 기분 나쁘게!"
13548,7,만두 있는데 만두 구워줄까?
13549,4,"아빠, 나 고양이 한 마리 키우면 안 돼요?"
13550,1,응. 그럼 침낭도 하나 새로 사야겠네.
13551,3,"어머, 지금 같은 불경기에 수출? 어디로 수출을 해요?"
13552,1,음. 일단 장르는 공포 코미디인데요.
13553,0,니가 30대가 아니야. 너도 이제 관리해야돼!
13554,7,방학 중 학원 스케줄 표.
13555,7, 소...개팅? 누구랑?
13556,0,"나는 자도자도 졸린게 아니라, 아예 잠을 못잔다고! 누나가 자꾸 무서운 이야기해서!"
13557,4,아니야~ 아빠를 너무 그렇게만 생각한다 너.
13558,2," 아, 이거. 아무 것도 아니야."
13559,6,아직 물어보지 마. 예찬이가 너한테 어떻게 잘해준다고?
13560,6,신분증 좀 보여주실 수 있을까요?
13561,7,아하!
13562,0,근데 내 뒷차들은 안전거리 유지를 안 한거지.. 그래서 쾅 쾅 쾅 부딪히는데… 자그마치 3대나 내 뒤를 박는거야.
13563,6,아이고. 할머니는 아무튼 일 안하면 못 배기는 성격이야.
13564,1,저 조금 이따가 갈게요. 식사 하고 계세요.
13565,5,좋은 소식이요..? 어떤 일인가요?
13566,5,"얼씨구, 투사 나셨네."
13567,5,아이고~! 무서워라.
13568,4,응... 산타할아버지는 크리스마스날 오시는 거지?
13569,7,"야~ 지겹지도 않냐? 그렇게 이르기도, 귀찮아서 못하겠다."
13570,1,오래 두고 먹는 것 들이라 많이 해 갔으니까.
13571,0,야. 말은 바로 해야지.
13572,7,"아, 면접 갔다 왔어요."
13573,6,으아….
13574,6, 형은 우리 누나 왜 만나요?
13575,6,도대체 왜? 학교에서 무슨 일 있어?
13576,1,내일까지인 숙제 있어?
13577,5,발레? 갑자기 웬 발레?
13578,7,그래. 들어가.
13579,7,"아이고, 참 영광스럽고만. 행사가 언제지?"
13580,7,라면 먹을까?
13581,4, 아! 4월도 칼국수 집이었어?
13582,0,맞다. 왜!
13583,0,인생이 항상 공평한 것만은 아니야. 강자가 있고 약자가 있지. 세상은 철저하게 약육강식의 세계야.
13584,7,응 할머니 찍은 사진 너한테 보낼려고 했지
13585,5,제가요? 매니저를요?
13586,6,"아, 빨리 말해봐."
13587,2,그래서?
13588,2,난 어리잖아!
13589,2,"수아가 생일이라서, 생일 파티에 갔거든요? 근데 친구들이 다        가면을 쓰고 있는거에요. 그래서 제가, 왜 가면을 쓰고 있냐고       가면 벗으면 안되냐고 그랬는데, 애들이 다 저보고 웃었어요."
13590,1,그래. 손절은 빠를수록 좋다더라.
13591,5,무슨 귀여운 구석?
13592,7, 와아 나 아빠된다!!! 먹고 싶은 건 없어??? 말만 해!
13593,7,죽음 안되는데.. 우리 이쁜이.
13594,1,그건 형제끼리 모아서 한 거고. 이건 내 독단이야.
13595,4,저번에 밤 새고 집 들어가는 길에… 골목길에서… 주차되어 있던 외제차를 박았어.
13596,6, 아줌마가 이것만 하고 넣을게. 고마워~
13597,6,"해 와도, 안먹는다니까-그러네. 안 멕혀. 애쓰지 말어."
13598,6,아 뭐야. 엄마 오기로 했어? 나 여기서 살아도 된다며.
13599,7,"할머니, 저 205호 사는 김정호인데요."
13600,6,한 마디도 안 해 봤어. 학교에서도 왕따였거든.
13601,5,그럼 지호네 가서 살던가.
13602,0,자기야. 그런거는 증거를 확실하게 잡아야 돼. 요새야 간통죄도 없어지고 했지만..
13603,1,네?
13604,1,어떤거요?
13605,6,아... 나 보험 많이 들어놔서...
13606,6,"몇 개에 집중해서, 제대로 써보는게 낫지 않을까?"
13607,5,할아버지? 할아버지 영어 잘해요?
13608,6,응. 안 줄래. 담임한테 뭐 해주고 싶지가 않아.
13609,1,왜요?
13610,7,"아이고 우리 딸래미, 오늘 또 왜 이렇게 까탈스럽게 나오실까?"
13611,5,뭐야. 뭔데?
13612,6,"손님 딱 들어오는데, 미간에 써있더라. ‘나 예민해요!’ 이렇게."
13613,6,그럼 어떡해? 다른 방법 있어?
13614,0,아니 갑자기 주먹으로 창문을 왜 깨? 주환이처럼 순한 애가.
13615,6,그럼요. 어르신 제가 샘플을 좀 드릴테니까요. 드셔보시고 연락주세요.
13616,2,흡기 클리닝 하면 좀 낫나요? 사람들이 돈 낭비라고 하기도 하던데…
13617,5,그래? 그럼 어떡하냐..
13618,5,"뭐? 무슨 프로포즈야, 주책맞게."
13619,6,그게 세연이랑 무슨 상관이야?
13620,6,야 담뱃값 비싸니까 훔쳐 피지마.
13621,7,할머니 조금 있다 니네 집에서 살을라고.
13622,1,학교 공부는 잘 하고 있지?
13623,6,"그래. 맨날 기합 주고, 벌 세우고. 애들한테 막말도 엄청 해."
13624,5,그래요?
13625,7,뭐야. 나 인기 많아.
13626,5, 정말요?
13627,1,그래? 그건 얼마나 하지?
13628,6,이제 금방 엄마 오실 시간이에요. 엄마가 고모 만나는 것도 싫으니까 빨리 나가세요. 저는 이제 엄마가 더 상처 받는거 싫어요.
13629,5, 네?
13630,1,그럼. 할아버지 집에는 없는 게 없어요.
13631,1,120만원. 아닌가? 140만원이던가?
13632,6,"체력이야 별거 아니야. 근데, 주민들 등쌀에 스트레스가 심하다니까."
13633,6, 아 할머니 쪼금만~~
13634,4,나는 요리 잘하는 사람이랑 결혼해야겠어.
13635,6,정말 일이 많이 힘든가 보다.. 뇌가 일을 많이 하면 단게 땡긴다잖아.
13636,4,"그래. 그 전날 저녁에, 할머니가 전화 왔었거든. 너무 보고 싶다고. 근데 나는 엄마가 왜 그러나. 그냥 그렇게 생각만 했어. 주말에 내려간다고 하고.         다음날 엄마가, 갈 줄 알았으면, 그 날 새벽에라도 달려갈걸. 엄청 후회했지."
13637,7,"아 네, 여기 워낙 시설도 좋고, 선생님들도 좋아서 마음이 놓이네요."
13638,0,너 우리 뽀삐 유괴해 놓고 거짓말하는 거지?
13639,1,어느정도 예열 해야하나요?
13640,1,"일단 영어 유치원을 다녔었고, 초등학교 2학년 때부터 3학년 때까지 캐나다에 1년정도 조기 유학을 가 있었어요."
13641,1,에휴. 쉽지 않은가보네.
13642,5,그래?
13643,0,...전에 아빠가 그러셨니?
13644,7,응응.. 거기까진 나도 알아
13645,7,오늘 내가 다 밖에서 해결하고 들어오라고 했어.
13646,2,아... 그랬나? 깜박했어.
13647,7,어. 여친이랑 그렇게 얘기는 했어. 얼마 전에 얘기해서 부모님한테도 아직 말씀 안드렸어.
13648,7,할머니 집에 계시는 거 심심해 하셨잖아요. 저랑 같이 해장국 집 차려요.
13649,5,응. 근데 그건 저금해야지.
13650,7,우리? 칠공주 다 가야지.
13651,5,"한국에서도 영어 공부만 열심히 하면 얼마든지 영어를 잘 할 수 있어. 지은이 너, 학습지 영어 공부도 열심히 안 하면서 갑자기 외국 가면 어떻게 하려고?"
13652,3,아~
13653,1,응. 강아지는 혼자 못 둬. 산책도 매일 시켜줘야 하고.
13654,7,전 지금 오히려 휴가 온 거 같아요 아버님.
13655,4,나도 만나 봤으면 좋았을텐데.
13656,0,싫어!
13657,7,네!
